origin_date,target_end_date,target,horizon,location,output_type,output_type_id,value
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.01,461.09202145243205
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.025,470.73889539797256
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.05,478.8109594823966
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.1,487.90995714530914
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.15,493.94889381140405
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.2,498.70314456607457
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.25,502.7562260846744
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.3,506.37996545765793
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.35,509.72740913918483
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.4,512.8969720377762
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.45,515.9594052083911
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.5,518.9713078244195
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.55,521.9832104404478
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.6,525.0456436110627
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.65,528.2152065096541
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.7,531.562650191181
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.75,535.1863895641645
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.8,539.2394710827643
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.85,543.9937218374348
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.9,550.0326585035298
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.95,559.1316561664423
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.975,567.2037202508664
2024-03-27,2024-03-24,ILI incidence,1,IT,quantile,0.99,576.8505941964069
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.01,395.26902361907287
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.025,416.52467904714746
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.05,434.2823952010041
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.1,454.27329241711266
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.15,467.52852243766904
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.2,477.95820553966337
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.25,486.8464538167539
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.3,494.79114239402236
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.35,502.12875301069346
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.4,509.07558325232793
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.45,515.7870877109854
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.5,522.3876010440086
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.55,528.988114377032
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.6,535.6996188356894
2024-03-27,2024-03-31,ILI incidence,2,IT,quantile,0.65,542.646449077324
