origin_date,target_end_date,target,horizon,location,output_type,output_type_id,value
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.01,1427.1524084496182
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.025,1494.439355282394
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.05,1549.9991011261257
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.1,1611.9461855718953
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.15,1652.7325257890893
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.2,1684.694321904913
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.25,1711.8587169042116
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.3,1736.0933181280093
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.35,1758.445992378933
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.4,1779.5886361238977
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.45,1800.0031571006502
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.5,1820.0744085291235
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.55,1840.1456599575965
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.6,1860.560180934349
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.65,1881.7028246793138
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.7,1904.0554989302375
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.75,1928.2901001540354
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.8,1955.4544951533337
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.85,1987.4162912691575
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.9,2028.2026314863515
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.95,2090.149715932121
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.975,2145.709461775853
2024-01-03,2023-12-31,ILI incidence,1,IT,quantile,0.99,2212.9964086086284
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.01,1287.0439686624622
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.025,1388.0791285080277
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.05,1471.2078615443886
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.1,1563.6210432288012
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.15,1624.3354445884713
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.2,1671.8544671602913
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.25,1712.2075234024003
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.3,1748.1874109139032
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.35,1781.3596338466216
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.4,1812.7272297916275
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.45,1843.0091619017453
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.5,1872.7793313599673
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.55,1902.5495008181892
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.6,1932.831432928307
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.65,1964.199028873313
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.7,1997.3712518060313
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.75,2033.3511393175343
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.8,2073.7041955596433
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.85,2121.2232181314635
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.9,2181.9376194911333
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.95,2274.3508011755457
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.975,2357.479534211907
2024-01-03,2024-01-07,ILI incidence,2,IT,quantile,0.99,2458.5146940574723
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.01,857.9130638752051
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.025,994.3671102910571
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.05,1106.1606537452312
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.1,1230.0048556934862
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.15,1311.1600784620973
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.2,1374.583100154909
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.25,1428.3885414128583
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.3,1476.3296566289062
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.35,1520.507995234136
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.4,1562.2688137367306
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.45,1602.5756515209719
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.5,1642.1972173411323
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.55,1681.8187831612927
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.6,1722.1256209455341
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.65,1763.8864394481288
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.7,1808.0647780533586
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.75,1856.0058932694062
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.8,1909.8113345273553
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.85,1973.234356220167
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.9,2054.3895789887783
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.95,2178.2337809370333
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.975,2290.0273243912075
2024-01-03,2024-01-14,ILI incidence,3,IT,quantile,0.99,2426.4813708070596
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.01,396.5967910129482
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.025,559.5466402543179
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.05,692.3606390258625
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.1,838.8663640871724
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.15,934.5724165860718
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.2,1009.2321220126008
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.25,1072.494236891593
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.3,1128.81382960139
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.35,1180.682048766153
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.4,1229.69177787353
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.45,1276.9828885698125
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.5,1323.4641557890195
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.55,1369.9454230082267
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.6,1417.2365337045092
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.65,1466.2462628118863
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.7,1518.1144819766494
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.75,1574.4340746864464
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.8,1637.6961895654385
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.85,1712.3558949919677
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.9,1808.0619474908665
2024-01-03,2024-01-21,ILI incidence,4,IT,quantile,0.95,1954.5676725521766
