origin_date,target_end_date,target,horizon,location,output_type,output_type_id,value
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.01,309.7248390730383
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.025,331.522428232034
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.05,348.9473516132762
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.1,367.8628313359558
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.15,380.0746612263091
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.2,389.53628989432315
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.25,397.5171524976344
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.3,404.59955100874856
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.35,411.1074448138478
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.4,417.2471167751751
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.45,423.16568094988787
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.5,428.98013065816514
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.55,434.7945803664424
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.6,440.7131445411552
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.65,446.8528165024825
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.7,453.3607103075817
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.75,460.4431088186958
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.8,468.4239714220071
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.85,477.88560009002117
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.9,490.0974299803745
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.95,509.0129097030541
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.975,526.4378330842962
2024-04-24,2024-04-21,ILI incidence,1,IT,quantile,0.99,548.235422243292
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.01,118.86898913051796
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.025,174.2073037318378
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.05,218.19367549614927
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.1,265.71838717581124
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.15,296.29400342603685
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.2,319.93619827914597
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.25,339.8516397774123
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.3,357.5084359326842
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.35,373.7221444960622
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.4,389.01144131053337
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.45,403.7458588163722
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.5,418.2190523222104
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.55,432.6922458280486
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.6,447.42666333388746
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.65,462.71596014835865
2024-04-24,2024-04-28,ILI incidence,2,IT,quantile,0.7,478.92966871173667
