origin_date,target_end_date,target,horizon,location,output_type,output_type_id,value
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.01,340.2427286759214
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.025,366.8430940010675
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.05,387.84673552531433
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.1,410.4153504047438
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.15,424.87626555525725
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.2,436.0316997958383
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.25,445.4139515754431
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.3,453.7229815108423
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.35,461.34695447427083
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.4,468.5323817512135
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.45,475.4546859177141
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.5,482.25314884925996
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.55,489.0516117808059
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.6,495.97391594730647
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.65,503.15934322424914
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.7,510.78331618767766
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.75,519.0923461230769
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.8,528.4745979026817
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.85,539.6300321432627
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.9,554.0909472937761
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.95,576.6595621732057
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.975,597.6632036974524
2024-04-10,2024-04-07,ILI incidence,1,IT,quantile,0.99,624.2635690225985
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.01,138.29227350686955
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.025,207.50787624258624
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.05,261.7325685138193
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.1,319.6187508384557
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.15,356.5311232367473
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.2,384.92663407192526
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.25,408.76414884535916
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.3,429.8473030300002
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.35,449.1742539868282
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.4,467.3778284107191
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.45,484.90773565325213
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.5,502.12066919332807
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.55,519.3336027334041
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.6,536.8635099759371
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.65,555.067084399828
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.7,574.394035356656
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.75,595.477189541297
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.8,619.3147043147309
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.85,647.7102151499088
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.9,684.6225875482004
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.95,742.5087698728369
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.975,796.7334621440699
2024-04-10,2024-04-14,ILI incidence,2,IT,quantile,0.99,865.9490648797866
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.01,91.2247573413584
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.025,91.2247573413584
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.05,91.2247573413584
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.1,199.58822673029357
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.15,268.28811747823164
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.2,320.9590124625606
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.25,365.0759478465587
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.3,404.03366552703693
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.35,439.7062300123257
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.4,473.27937422646914
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.45,505.5943194949956
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.5,537.3174683330243
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.55,569.040617171053
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.6,601.3555624395794
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.65,634.9287066537229
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.7,670.6012711390116
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.75,709.55898881949
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.8,753.675924203488
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.85,806.3468191878169
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.9,875.046709935755
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.95,983.4101793246901
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.975,1085.7190248847517
2024-04-10,2024-04-21,ILI incidence,3,IT,quantile,0.99,1217.5513195932037
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.01,67.74578739532559
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.025,67.74578739532559
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.05,67.74578739532559
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.1,202.35252964214476
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.15,287.08285077568166
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.2,351.77541124265565
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.25,405.8119161276791
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.3,453.4364147763984
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.35,496.98475831796213
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.4,537.9311771969477
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.45,577.3194334789273
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.5,615.9751257800596
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.55,654.6308180811919
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.6,694.0190743631715
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.65,734.965493242157
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.7,778.5138367837208
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.75,826.1383354324402
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.8,880.1748403174635
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.85,944.8674007844375
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.9,1029.5977219179742
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.95,1164.2044641647935
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.975,1292.5187814164212
2024-04-10,2024-04-28,ILI incidence,4,IT,quantile,0.99,1459.7829558549374
