origin_date,target_end_date,target,horizon,location,output_type,output_type_id,value
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.01,797.5991226155155
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.025,836.340586705713
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.05,868.4708227548776
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.1,904.424749378396
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.15,928.159830596654
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.2,946.78805987729
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.25,962.6363592061043
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.3,976.7854544982665
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.35,989.8424108144594
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.4,1002.1968498874514
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.45,1014.1284364117013
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.5,1025.860638939986
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.55,1037.5928414682708
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.6,1049.5244279925207
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.65,1061.8788670655126
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.7,1074.9358233817056
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.75,1089.0849186738678
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.8,1104.933218002682
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.85,1123.561447283318
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.9,1147.2965285015762
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.95,1183.2504551250943
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.975,1215.380691174259
2024-01-24,2024-01-21,ILI incidence,1,IT,quantile,0.99,1254.1221552644565
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.01,200.31116459714804
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.025,273.26563128267094
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.05,333.6002685352326
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.1,400.95869069592885
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.15,445.3501216563204
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.2,480.15613895422166
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.25,509.748668048038
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.3,536.1562953404352
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.35,560.5176774928682
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.4,583.5631757400913
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.45,605.8167737288071
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.5,627.6970127878216
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.55,649.577251846836
2024-01-24,2024-01-28,ILI incidence,2,IT,quantile,0.6,671.8308498355519
