origin_date,target_end_date,target,horizon,location,output_type,output_type_id,value
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.01,584.4249722811556
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.025,593.0305266710095
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.05,600.2257408025538
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.1,608.331219516235
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.15,613.7082858549825
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.2,617.9403423411549
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.25,621.5476055704132
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.3,624.7723518481399
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.35,627.7509622841108
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.4,630.571120841862
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.45,633.2958555619055
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.5,635.9755823937084
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.55,638.6553092255112
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.6,641.3800439455548
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.65,644.200202503306
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.7,647.1788129392769
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.75,650.4035592170035
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.8,654.0108224462618
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.85,658.2428789324343
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.9,663.6199452711818
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.95,671.7254239848629
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.975,678.9206381164072
2024-03-20,2024-03-17,ILI incidence,1,IT,quantile,0.99,687.5261925062612
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.01,535.7685208039268
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.025,555.2165080895904
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.05,571.4500834272438
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.1,589.7122551887277
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.15,601.8149780450121
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.2,611.3349891055935
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.25,619.4463993607363
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.3,626.6957091964708
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.35,633.3904176624836
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.4,639.7281551320201
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.45,645.8509385524812
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.5,651.8723423696197
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.55,657.8937461867581
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.6,664.0165296072194
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.65,670.3542670767557
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.7,677.0489755427685
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.75,684.298285378503
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.8,692.4096956336458
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.85,701.9297066942272
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.9,714.0324295505117
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.95,732.2946013119956
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.975,748.528176649649
2024-03-20,2024-03-24,ILI incidence,2,IT,quantile,0.99,767.9761639353126
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.01,516.5486690541738
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.025,546.3365454355219
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.05,571.1543034782276
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.1,599.0302065519583
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.15,617.4832707130885
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.2,631.9889928760692
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.25,644.343050721193
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.3,655.3807269430399
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.35,665.571778230261
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.4,675.2179962538813
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.45,684.5361766796086
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.5,693.6996542252109
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.55,702.8631317708131
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.6,712.1813121965405
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.65,721.8275302201608
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.7,732.0185815073818
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.75,743.0562577292288
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.8,755.4103155743525
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.85,769.9160377373332
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.9,788.3691018984634
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.95,816.2450049721942
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.975,841.0627630148998
2024-03-20,2024-03-31,ILI incidence,3,IT,quantile,0.99,870.8506393962479
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.01,495.4125411903453
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.025,532.7076115307764
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.05,563.7138015772194
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.1,598.4796411685572
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.15,621.4641350086617
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.2,639.5185768952766
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.25,654.88738698094
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.3,668.6138336647748
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.35,681.2843157754238
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.4,693.2753881249594
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.45,704.8574522821227
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.5,716.246642949661
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.55,727.6358336171993
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.6,739.2178977743627
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.65,751.2089701238982
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.7,763.8794522345472
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.75,777.605898918382
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.8,792.9747090040454
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.85,811.0291508906604
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.9,834.0136447307648
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.95,868.7794843221026
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.975,899.7856743685456
2024-03-20,2024-04-07,ILI incidence,4,IT,quantile,0.99,937.0807447089767
