origin_date,target_end_date,target,horizon,location,output_type,output_type_id,value
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.01,524.7254323176205
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.025,552.0081834772589
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.05,574.7153613143774
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.1,600.1989694194876
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.15,617.0579331977224
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.2,630.3058050426472
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.25,641.5859021481889
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.3,651.6623680926748
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.35,660.9648354086213
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.4,669.7692570705191
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.45,678.2738313619017
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.5,686.6370027078699
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.55,695.0001740538381
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.6,703.5047483452207
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.65,712.3091700071186
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.7,721.611637323065
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.75,731.6881032675509
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.8,742.9682003730926
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.85,756.2160722180175
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.9,773.0750359962523
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.95,798.5586441013623
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.975,821.265821938481
2024-02-14,2024-02-11,ILI incidence,1,IT,quantile,0.99,848.5485730981193
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.01,315.7629569251734
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.025,362.6232824671004
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.05,401.5359588394348
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.1,445.12472832049747
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.15,473.92184725925864
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.2,496.5328828322547
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.25,515.7752441668559
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.3,532.9580195489439
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.35,548.8167927832163
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.4,563.8237979517606
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.45,578.3180733155389
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.5,592.570574352281
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.55,606.8230753890232
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.6,621.3173507528014
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.65,636.3243559213456
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.7,652.1831291556182
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.75,669.365904537706
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.8,688.6082658723074
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.85,711.2193014453034
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.9,740.0164203840645
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.95,783.6051898651273
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.975,822.5178662374617
2024-02-14,2024-02-18,ILI incidence,2,IT,quantile,0.99,869.3781917793887
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.01,98.91738795476881
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.025,161.2848817192853
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.05,212.93929478639245
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.1,270.6764059635194
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.15,308.76059149637956
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.2,338.63646888123606
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.25,364.04592770960306
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.3,386.72607129159024
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.35,407.65231866143364
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.4,427.4505231270816
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.45,446.5698061358066
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.5,465.36897926144115
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.55,484.1681523870757
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.6,503.2874353958006
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.65,523.0856398614486
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.7,544.011887231292
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.75,566.6920308132792
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.8,592.1014896416463
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.85,621.9773670265027
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.9,660.0615525593629
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.95,717.7986637364899
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.975,769.4530768035969
2024-02-14,2024-02-25,ILI incidence,3,IT,quantile,0.99,831.8205705681133
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.01,17.939962264333342
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.025,17.939962264333342
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.05,76.53247295180083
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.1,141.86097927101594
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.15,184.8736683823045
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.2,218.58011991601555
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.25,247.2273010746844
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.3,272.78476376009155
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.35,296.35757326545564
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.4,318.6543019631074
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.45,340.18316283792456
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.5,361.3500165730256
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.55,382.5168703081266
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.6,404.04573118294377
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.65,426.34245988059547
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.7,449.9152693859596
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.75,475.4727320713668
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.8,504.11991323003565
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.85,537.8263647637467
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.9,580.8390538750352
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.95,646.1675601942503
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.975,704.7600708817179
2024-02-14,2024-03-03,ILI incidence,4,IT,quantile,0.99,775.7199194475346
