origin_date,target_end_date,target,location,output_type,output_type_id,horizon,value
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.01,1,0.841668296057876
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.025,1,1.1879515293716565
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.05,1,1.3235670131003052
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.1,1,1.5632128586540726
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.15,1,1.7532249412165788
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.2,1,1.88307488681998
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.25,1,1.945242428344388
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.3,1,2.0224505041085727
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.35,1,2.0856207479156326
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.4,1,2.1417720757441305
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.45,1,2.2259990674868773
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.5,1,2.897809596863547
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.55,1,3.709998445811462
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.6,1,3.870430811035741
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.65,1,4.07097126756609
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.7,1,4.194303648332256
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.75,1,4.291565769749475
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.8,1,4.472052180626789
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.85,1,4.775870972270268
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.9,1,5.234105915442116
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.95,1,5.705877339429763
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.975,1,6.207228480755636
2024-04-10,2024-04-07,ILI incidence,IE,quantile,0.99,1,6.609111555642457
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.01,2,0.65165621349537
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.025,2,0.7668165706579231
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.05,2,1.0924441369490778
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.1,2,1.2232967848351306
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.15,2,1.3235670131003052
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.2,2,1.4418858824532115
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.25,2,1.5040534239776198
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.3,2,1.5441615152836896
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.35,2,1.6108412170800306
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.4,2,1.6845398348549339
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.45,2,1.7647560174670738
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.5,2,2.5368367751089185
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.55,2,3.3836188528083184
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.6,2,3.469349897975043
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.65,2,3.5495660805871827
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.7,2,3.7130065526594174
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.75,2,3.8428564982628184
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.8,2,4.012814535172289
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.85,2,4.311619815402509
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.9,2,4.719719644441771
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.95,2,5.365961265610821
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.975,2,5.80715026997759
2024-04-10,2024-04-14,ILI incidence,IE,quantile,0.99,2,7.88033750958834
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.01,3,0.5009500604128125
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.025,3,0.5662761141275738
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.05,3,0.6417294608971177
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.1,3,0.8222158717744321
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.15,3,1.0227563283047814
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.2,3,1.1410751976576874
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.25,3,1.2032427391820957
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.3,3,1.2804508149462803
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.35,3,1.3436210587533401
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.4,3,1.38372915005941
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.45,3,1.42383724136548
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.5,3,2.1056747935686673
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.55,3,2.88778257403703
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.6,3,2.9880528023022044
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.65,3,3.1620216483422827
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.7,3,3.3690796697098677
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.75,3,3.5495660805871827
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.8,3,3.7320578960298
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.85,3,3.9305929479948465
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.9,3,4.4519981349737545
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.95,3,5.074676252500489
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.975,3,5.5569760504559795
2024-04-10,2024-04-21,ILI incidence,IE,quantile,0.99,3,6.54543996069407
2024-04-10,2024-04-28,ILI incidence,IE,quantile,0.01,4,0.31053689693724584
2024-04-10,2024-04-28,ILI incidence,IE,quantile,0.025,4,0.395315374935451
2024-04-10,2024-04-28,ILI incidence,IE,quantile,0.05,4,0.5214051869789081
2024-04-10,2024-04-28,ILI incidence,IE,quantile,0.1,4,0.7018915978562225
