origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.010,0.0
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.025,0.0
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.050,0.0
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.100,0.0
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.150,0.0
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.200,0.0
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.250,0.0
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.300,0.0
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.350,1.199308880148882
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.400,1.4769070387494336
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.450,4.243690425025111
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.500,5.458512709711819
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.550,5.561201738198285
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.600,6.776024022884993
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.650,9.54280740916067
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.700,9.820405567761222
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.750,11.680396042647114
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.800,12.042294376120202
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.850,12.70495320006086
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.900,13.338444541874422
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.950,13.4761949437964
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.975,15.49456370729725
2020-03-15,ILI incidence,1,2020-03-22,IT,quantile,0.990,15.49456370729725
2020-03-15,ILI incidence,1,2020-03-22,IT,median,,5.458512709711819
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.010,0.0
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.025,0.0
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.050,0.0
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.100,0.0
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.150,0.0
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.200,0.0
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.250,0.0
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.300,0.6054852041929308
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.350,2.0575878927780042
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.400,3.491488460454203
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.450,4.847198400014394
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.500,5.509857223955052
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.550,6.17251604789571
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.600,7.528225987455901
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.650,8.672003014855242
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.700,9.871750082004455
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.750,11.990949861876969
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.800,13.527539458039634
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.850,15.713346227852732
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.900,17.64899288568059
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.950,20.008632095961552
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.975,21.66510252598931
2020-03-15,ILI incidence,2,2020-03-29,IT,quantile,0.990,23.323151025216617
2020-03-15,ILI incidence,2,2020-03-29,IT,median,,5.509857223955052
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.010,0.0
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.025,0.0
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.050,0.0
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.100,0.0
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.150,0.0
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.200,0.0
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.250,0.0
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.300,0.0
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.350,1.199308880148882
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.400,2.6766541058986473
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.450,4.243690425025111
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.500,5.561201738198285
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.550,7.053622181485545
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.600,8.636014497770885
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.650,10.20546623310133
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.700,11.904543974198223
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.750,13.338444541874422
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.800,14.92684200841984
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.850,16.9942339179096
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.900,19.840898327215292
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.950,23.819531704372654
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.975,26.722609868608675
2020-03-15,ILI incidence,3,2020-04-05,IT,quantile,0.990,29.27111998155712
2020-03-15,ILI incidence,3,2020-04-05,IT,median,,5.561201738198285
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.010,0.0
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.025,0.0
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.050,0.0
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.100,0.0
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.150,0.0
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.200,0.0
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.250,0.0
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.300,0.0
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.350,0.6859676895890492
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.400,2.4106273086880026
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.450,4.040263901628505
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.500,5.537694099885584
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.550,7.238102447179043
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.600,8.852349637228722
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.650,10.667544657395378
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.700,12.486170679505378
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.750,14.395834914679558
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.800,16.737903385266478
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.850,19.341545354254233
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.900,22.056536256466824
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.950,26.36860062746378
2020-03-15,ILI incidence,4,2020-04-12,IT,quantile,0.975,30.093167153628404
